"Mouse Symbol","Mouse ID","Mouse Chr","Homologene ID","Human Symbol","Human ID","Rat Symbol","Rat ID","Drosophila Symbol","Drosophila ID","Zebrafish Symbol","Zebrafish ID","Yeast Symbol","Yeast ID",COSMIC,CGC,Study,"PubMed ID","Predicted Effect","CIS Address","Relative Rank","Cancer Type",Studies
Npepps,19155,11,36199,NPEPPS,9520,Npepps,50558,Psa,38175,npepps,407726,,853699,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",11:97244943-97244943,A,"Pancreatic Cancer",11
Npepps,19155,11,36199,NPEPPS,9520,Npepps,50558,Psa,38175,npepps,407726,,853699,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",11:97205842-97280638,C,"Nervous System Cancer",11
Npepps,19155,11,36199,NPEPPS,9520,Npepps,50558,Psa,38175,npepps,407726,,853699,Yes,No,"Rahrmann 2013-04",23685747,Gain,11:97205842-97280638,C,"Nervous System Cancer",11
Npepps,19155,11,36199,NPEPPS,9520,Npepps,50558,Psa,38175,npepps,407726,,853699,Yes,No,"Takeda 2015-03",25559195,"Not Determined",11:97226094-97270114,D,"Colorectal Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",6:92139608-92139608,D,"Liver Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",6:92091390-92174294,A,"Blood Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",6:92091390-92174294,D,"Liver Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"March 2011-01",22057237,"Not Determined",6:92091719-92138767,D,"Colorectal Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",6:92096006-92137006,D,"Colorectal Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",6:92118773-92118773,C,"Pancreatic Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",6:92118618-92118618,D,"Pancreatic Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",6:92091390-92173057,D,"Nervous System Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",6:92091390-92174294,C,"Breast Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",6:92089471-92149617,A,"Colorectal Cancer",11
Nr2c2,22026,6,2475,NR2C2,7182,Nr2c2,50659,,,nr2c2,569321,,,Yes,No,"Takeda 2016-01",27006499,Loss,6:92121601-92209587,B,"Gastric Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Berquam Vrieze 2011-02",21828136,Gain,5:33817770-33850353,A,"Blood Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Berquam Vrieze 2011-03",21828136,Gain,5:33806172-33855142,A,"Blood Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Guo 2016-01",26676752,"Not Determined",5:33820725-33897975,D,"Blood Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Kodama 2016-02",27247392,"Not Determined",5:33820725-33897975,D,"Liver Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Koso 2012-01",23045694,"Not Determined",5:33820725-33897975,D,"Nervous System Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"March 2011-01",22057237,"Not Determined",5:33815400-33880131,C,"Colorectal Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Morris 2016-01",27790711,"Not Determined",5:33821551-33867551,D,"Colorectal Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Rahrmann 2013-02",23685747,"Not Determined",5:33820725-33897975,D,"Nervous System Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Takeda 2015-02",25559195,"Not Determined",5:33854765-33872403,D,"Colorectal Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Takeda 2015-03",25559195,"Not Determined",5:33825340-33844379,D,"Colorectal Cancer",11
Nsd2,107823,5,26175,NSD2,7468,Nsd2,680537,,,nsd2,100000709,,,No,No,"Van der Weyden 2013-02",22370638,"Not Determined",5:33808189-33855193,C,"Blood Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",12:105784701-105838943,B,"Liver Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",12:105784694-105838944,D,"Blood Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",12:105784694-105838944,B,"Liver Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"March 2011-01",22057237,"Not Determined",12:105780455-105862432,C,"Colorectal Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Moriarity 2015-01",25961939,Loss,12:105784701-105838943,B,Sarcoma,11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",12:105785490-105848490,C,"Colorectal Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",12:105806389-105806389,C,"Pancreatic Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",12:105817613-105817613,D,"Pancreatic Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",12:105784694-105838944,C,"Breast Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",12:105817004-105819930,D,"Colorectal Cancer",11
Papola,18789,12,23389,PAPOLA,10914,Papola,314417,,,papola,404041,,,Yes,No,"Takeda 2016-01",27006499,Loss,12:105791526-105835366,D,"Gastric Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",4:59471869-59549364,B,"Liver Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Giotopoulos 2016-01",26304963,"Not Determined",4:59449256-59466874,D,"Blood Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Giotopoulos 2016-02",26304963,"Not Determined",4:59480664-59610672,C,"Blood Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",4:59471868-59549364,A,"Blood Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",4:59471868-59549364,B,"Liver Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"March 2011-01",22057237,"Not Determined",4:59471362-59547758,C,"Colorectal Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",4:59524028-59546028,B,"Colorectal Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",4:59518038-59518038,C,"Pancreatic Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",4:59518992-59518992,C,"Pancreatic Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",4:59471868-59549364,C,"Breast Cancer",11
Ptbp3,230257,4,55872,PTBP3,9991,Ptbp3,83515,,,ptbp3,798982,,,Yes,No,"Takeda 2016-01",27006499,Loss,4:59478293-59545757,B,"Gastric Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",2:35180204-35201120,A,"Liver Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",2:35180205-35201120,D,"Blood Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",2:35180205-35201120,A,"Liver Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"March 2011-01",22057237,"Not Determined",2:35154489-35243078,C,"Colorectal Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Moriarity 2015-02",25961939,Loss,2:35180205-35201120,D,Sarcoma,11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",2:35180205-35201120,D,"Colorectal Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",2:35193695-35193695,B,"Pancreatic Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",2:35196442-35196442,B,"Pancreatic Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",2:35180205-35201120,D,"Breast Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Takeda 2016-01",27006499,Loss,2:35185507-35191409,D,"Gastric Cancer",11
Rab14,68365,2,48679,RAB14,51552,Rab14,94197,,,rab14l,393656,,,Yes,No,"Wong 2014-01",24316979,"Not Determined",2:35193976-35193976,D,"Blood Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:20201601-20226856,A,"Liver Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Dorr 2015-01",25995385,Loss,11:20205597-20227597,D,"Lung Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:20201432-20226856,C,"Blood Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Kodama 2016-01",27178121,"Not Determined",11:20201432-20226856,A,"Liver Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Morris 2016-01",27790711,"Not Determined",11:20201432-20226856,C,"Colorectal Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",11:20218545-20218545,C,"Pancreatic Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",11:20221608-20221608,C,"Pancreatic Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",11:20201432-20226856,D,"Nervous System Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",11:20201432-20226856,D,"Nervous System Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Takeda 2015-03",25559195,"Not Determined",11:20204620-20216323,D,"Colorectal Cancer",11
Rab1a,19324,11,36154,RAB1A,5861,Rab1a,81754,Rab1,42524,rab1ab,368883,,850505,Yes,No,"Takeda 2016-01",27006499,Loss,11:20212262-20223963,D,"Gastric Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",7:100607585-100641267,B,"Liver Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",7:100607410-100641268,B,"Blood Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Keng 2013-01",22899566,"Not Determined",7:100600186-100653186,C,"Liver Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",7:100607410-100641268,B,"Liver Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Moriarity 2015-02",25961939,Loss,7:100607410-100641268,D,Sarcoma,11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",7:100607410-100641268,B,"Colorectal Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",7:100619179-100619179,C,"Pancreatic Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",7:100619816-100619816,C,"Pancreatic Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",7:100617586-100617586,D,"Skin Cancer",11
Rab6a,19346,7,55697,RAB6A,5870,Rab6a,84379,,,rab41,406674,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",7:100601187-100631993,A,"Colorectal Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",11:60105012-60199195,C,"Liver Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:60105013-60199197,A,"Blood Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",11:60105013-60199197,D,"Liver Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",11:60122150-60169027,D,"Colorectal Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",11:60107498-60164498,C,"Colorectal Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",11:60121078-60121078,B,"Pancreatic Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",11:60132143-60132143,C,"Pancreatic Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",11:60105013-60199197,D,"Nervous System Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",11:60105013-60199197,C,"Breast Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",11:60128135-60142771,D,"Colorectal Cancer",11
Rai1,19377,11,7508,RAI1,10743,Rai1,303188,,,,,,,Yes,No,"Takeda 2016-01",27006499,Loss,11:60122400-60147264,D,"Gastric Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",3:79062528-79145875,D,"Liver Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Dupuy 2005-01",16015321,Gain,3:79196810-79235462,C,"Blood Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Giotopoulos 2016-01",26304963,"Not Determined",3:79084504-79163100,C,"Blood Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",3:79062516-79286517,D,"Blood Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Koudijis 2011-01",21852388,"Not Determined",3:79063079-79090079,D,"Blood Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Ni 2013-01",24003131,"Not Determined",3:79062516-79181340,C,"Skin Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",3:79079099-79079099,C,"Skin Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Perna 2015-02",25624498,"Not Determined",3:79108511-79108511,C,"Skin Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",3:79062516-79181340,A,"Nervous System Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",3:79062516-79181340,C,"Nervous System Cancer",11
Rapgef2,76089,3,35477,RAPGEF2,9693,Rapgef2,310533,,,rapgef2,557693,,,Yes,No,"Wong 2014-01",24316979,"Not Determined",3:79074578-79074578,C,"Blood Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",15:77078989-77307053,B,"Liver Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",15:77078990-77307053,D,"Blood Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",15:77078990-77307053,C,"Liver Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",15:77082133-77178345,D,"Colorectal Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",15:77123632-77232800,D,"Pancreatic Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",15:77135608-77135608,D,"Pancreatic Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",15:77215914-77215914,A,"Skin Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Perna 2015-02",25624498,"Not Determined",15:77148687-77148687,C,"Skin Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",15:77118297-77304137,A,"Breast Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",15:77181568-77239908,D,"Colorectal Cancer",11
Rbfox2,93686,15,49375,RBFOX2,23543,Rbfox2,362950,,,,,,,Yes,No,"Takeda 2016-01",27006499,Loss,15:77231391-77275082,A,"Gastric Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",14:105114518-105177327,C,"Liver Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",14:105106751-105177327,C,"Liver Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"March 2011-01",22057237,"Not Determined",14:105100604-105173837,C,"Colorectal Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",14:105156885-105156885,D,"Pancreatic Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",14:105154530-105154530,C,"Pancreatic Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",14:105106751-105177327,A,"Nervous System Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Rangel 2016-01",27849608,"Not Determined",14:105119468-105159199,B,"Breast Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Takeda 2015-01",25559195,"Not Determined",14:105129706-105157669,D,"Colorectal Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Takeda 2015-02",25559195,"Not Determined",14:105140929-105169161,D,"Colorectal Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",14:105122055-105147203,C,"Colorectal Cancer",11
Rbm26,74213,14,41468,RBM26,64062,Rbm26,306137,,,rbm26,619195,,,Yes,No,"Takeda 2016-01",27006499,Loss,14:105140878-105249188,B,"Gastric Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",5:28317188-28419242,A,"Liver Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",5:28317121-28419239,A,"Blood Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",5:28317121-28419239,A,"Liver Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",5:28305862-28400015,C,"Colorectal Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",5:28319660-28414660,C,"Colorectal Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",5:28358887-28358887,C,"Pancreatic Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Perez Mancera 2012-02",22699621,"Not Determined",5:28367357-28367357,C,"Pancreatic Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Rahrmann 2013-01",23685747,"Not Determined",5:28317121-28419244,D,"Nervous System Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",5:28317121-28419244,C,"Nervous System Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Takeda 2015-03",25559195,"Not Determined",5:28355226-28399189,D,"Colorectal Cancer",11
Rbm33,381626,5,137386,RBM33,155435,,,,,,,,,Yes,No,"Takeda 2016-01",27006499,Loss,5:28343248-28418033,B,"Gastric Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",9:70425428-70503725,A,"Liver Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Chen 2017-01",28251929,"Not Determined",9:70457769-70571892,C,"Breast Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",9:70425429-70503725,B,"Blood Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",9:70425429-70503725,B,"Liver Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Koso 2012-02",23045694,"Not Determined",9:70425429-70503725,D,"Nervous System Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"March 2011-01",22057237,"Not Determined",9:70414137-70504980,C,"Colorectal Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",9:70428193-70497193,B,"Colorectal Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Perna 2015-01",25624498,"Not Determined",9:70491378-70491378,A,"Skin Cancer",11
Rnf111,93836,9,9741,RNF111,54778,Rnf111,300813,,,rnf111,100151141,,,Yes,No,"Quintana 2012-01",22832494,"Not Determined",9:70425429-70503725,C,"Skin Cancer",11
